"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"22934","2014-05-08T09:01:00","-1.87","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"309",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T10:01:00","-1.87","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"307",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T11:01:00","-1.88","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"306",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T12:01:00","-1.88","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T13:01:00","-1.88","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"303",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T14:01:00","-1.89","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T15:01:00","-1.89","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T16:01:00","-1.89","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T17:01:00","-1.89","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-08T18:00:00","-8.00","116.00",,,"1","6","0","0","1","2",,"1",,"0","310","4","15",,"97","1","0","10110","4","0","0","260","0","210",,"186","1","300","3","2","1",,"7","8","A",,,"18","15","2","333","86","992","114","5","1","2","1","111111","11111111111A31",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-08T18:01:00","-1.89","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T19:01:00","-1.90","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T20:01:00","-1.90","116.60",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-08T21:00:00","-7.70","116.20",,,"1","6","0","0","1","2",,"1",,"0","60","4","15",,"97","3","0","10110","4","0","0","260","0","210",,"186","1","290","4","4","4",,"6","6","A","5","1","20","8","1","333","76","992","114","5","1","2","1","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-08T21:01:00","-1.91","116.61",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T22:01:00","-1.91","116.61",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-08T23:01:00","-1.91","116.61",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9HIY9","2014-05-09T00:00:00","-0.30","117.60",,,"1","6","0","0","0","0",,"1",,"0","250","4","10",,,"81","2","10120","1","20","0","280","0","270",,"267",,,"8","8","7",,"A","7","8","3","1","6","5","1","333","7","992","114","5","1","2","2","F11111","11A111111A1111",,,,,"1","2",,"6","7","1",,,,,,,,"4",,,,,,,,,,
"9VPY5","2014-05-09T00:00:00","-1.90","117.00",,,"1","6","0","0","1","3",,"1",,"0","340","3","51",,"97","58","8","10112","3","19","0","261","0","242",,"235","1","320","8","8","9",,"6","A","A","1","1","27","4","1","333","17","992","114","5","1","2","2","311111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"ONGA","2014-05-09T00:00:00","-0.90","118.90",,,"1","6","0","0","4","3",,"1",,"0","160","4","46",,"97",,"0","10120","4","0","3","280","0","260",,"250","1","310","0","0","0",,"9","0","0","6","2","14","6","2","333","8","992","114","5","1","2","2","111111","111A1111111111",,,,,"1","0",,"14","6","2",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T00:01:00","-1.92","116.61",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZDKV8","2014-05-09T01:00:00","-7.90","119.60",,,"1","6","0","0","6","3",,"1",,"0","362","3","0",,"98",,"0","10110","3","10","0",,,,,,,,"1","1","1",,"A","0","0","0","0",,,,"333","79","992","114","5","1","2","2","F7111F","121A111AAA13A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T01:01:00","-1.92","116.62",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"302",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T02:01:00","-1.93","116.62",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T03:00:00","-7.00","116.70",,,"1","6","0","0","1","2",,"1",,"0","140","4","46",,"98","3","2","10120","4","0","0","290","0","260",,"249","1","300","3","3","1",,"8","1","9","5","2","23","6","2","333","76","992","114","5","1","2","2","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"OYXZ2","2014-05-09T03:00:00","-7.30","119.60",,,"1","6","0","0","6","4",,"1",,"0","170","1","40",,"98","1","0","10102","8","7","0","302",,,,"260","1","290","3","2","1",,"6","0","5","0","0","0",,,"333","79","992","114","5","1","2","2","111111","1111111A111131",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T03:01:00","-1.93","116.62",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T04:01:00","-1.93","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"297",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T05:01:00","-1.94","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"296",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"5903451","2014-05-09T05:40:00","-4.93","117.91",,,"1","3","3","5",,,,"3","99",,,,,,,,,,,,,,,,,,"12","303",,,,,,,,,,,,,"333","47","780","149","18","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T06:00:00","-6.60","116.80",,,"1","6","0","0","8","2",,"1",,"0","120","4","31",,"97","3","0","10110","7","10","0",,"0",,,,"1","300","3","3","3",,"6","8","A","10","0","20","16","2","333","66","992","114","5","1","2","2","171114","11111199911831",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ONGA","2014-05-09T06:00:00","-2.10","118.70",,,"1","6","0","0","4","3",,"1",,"0","160","4","46",,"97",,"0","10120","4","0","3","280","0","260",,"250","1","310","0","0","0",,"9","0","0",,,,,,"333","28","992","114","5","1","2","2","111111","111A1111111AA1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ZDKV8","2014-05-09T06:00:00","-7.90","118.50",,,"1","6","0","0","6","3",,"1",,"0","30","4","26",,"98","2","0","10085","8","15","0","315","0","250",,"225",,,"2","2","3",,"3","0","0","1","1",,,,"333","78","992","114","5","1","2","2","F31112","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T06:01:00","-1.94","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"298",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T07:01:00","-1.94","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T08:01:00","-1.94","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T09:00:00","-6.30","116.90",,,"1","6","0","0","1","2",,"1",,"0","150","4","46",,"96","0","5","10120","4","0","0","290","0","250",,"235","1","300","3","3","1",,"5","3","1","3","2","16","4","2","333","66","992","114","5","1","2","2","111111","11141111111111",,,,,"1","5",,"17","4","2",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T09:01:00","-1.95","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T10:01:00","-1.95","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T11:01:00","-1.95","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T12:00:00","-6.00","116.90",,,"1","6","0","0","8","2",,"1",,"0","140","4","51",,"97","3","0","10130","1","10","0","290","0","240",,"220","1","290","2","2","1",,"6","8","A","5","1","20","5","1","333","66","992","114","5","1","2","1","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ONGA","2014-05-09T12:00:00","-3.20","118.50",,,"1","5","0","0","4","3",,"1",,"0","20","4","46",,,,,"10120","4","0","3","280","0","260",,"250","1","310",,,,,"A",,,,,,,,"333","38","992","114","5","1","2","1","111111","11AAA111118AA1",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"OYXZ2","2014-05-09T12:00:00","-6.60","117.20",,,"1","6","0","0","6","4",,"1",,"0","130","1","50",,"98","1","0","10096","3","8","0","285",,,,"257","1","295","0","0","0",,"9","0","0","2","0","0",,,"333","67","992","114","5","1","2","1","111111","1111111A111131",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"SHIP","2014-05-09T12:00:00","-4.70","110.50",,,"1","5","0","0","2","3",,"2",,"0","90","4","41",,"98","2","2","10109","7","3","0","260","0","240","1","232","1","310","5","4","2",,"2","4","3","4","1","9","4","1","333","40","992","114","5","1","2","1","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T12:01:00","-1.95","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T13:01:00","-1.96","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZDKV8","2014-05-09T14:00:00","-7.70","116.60",,,"1","6","0","0","6","3",,"1",,"0","130","3","26",,"98",,"0","10110","2","20","0","300",,,,,,,"2","2","2",,"A","0","0","0",,,,,"333","76","992","114","5","1","2","1","F1111F","111A111AAA17A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T14:01:00","-1.96","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T15:01:00","-1.96","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T16:01:00","-1.96","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T17:01:00","-1.96","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T18:00:00","-5.30","117.20",,,"1","6","0","0","1","2",,"1",,"0","110","4","46",,"98","3","0","10120","4","0","0","280","0","250",,"239","1","290","3","2","4",,"7","8","A","10","1","18","16","2","333","57","992","114","5","1","2","1","111111","11111111111131",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ONGA","2014-05-09T18:00:00","-3.70","117.50",,,"1","6","0","0","5","2",,"1",,"0","350","4","46",,"97",,"2","10120","4","0","3","270","0","250",,"240","1","310","4","3","3",,"A","A","A",,,,,,"333","37","992","114","5","1","2","1","111211","111A1111111AA1",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"ZDKV8","2014-05-09T18:00:00","-7.40","115.70",,,"1","6","0","0","6","3",,"1",,"0","160","4","62",,"98","2","0","10095","4","0","0","295","0","265",,"255",,,"1","1","1",,"4","A","A","3","3",,,,"333","75","992","114","5","1","2","1","F11111","111111111A11A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T18:01:00","-1.96","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T19:01:00","-1.96","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"MASKSTID","2014-05-09T20:00:00","-0.20","117.60",,,"1","5",,"0","8","0",,"2",,"0","50","3","10",,"94","95","8","10100","0","20",,"290","0","260",,"249","1","310","8","8","4",,"5","3",,"9","1","27","5","1","333","7","792","103","5","1","2","1","111111","11111111111111",,,,,"1","8",,"27","3","1",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T20:01:00","-1.97","116.63",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-09T21:00:00","-4.90","117.40",,,"1","6","0","0","1","2",,"1",,"0","180","4","46",,"96","0","5","10120","4","0","0","270","0","240",,"228","1","290","3","3","1",,"5","3","1","3","2","27","3","2","333","47","992","114","5","1","2","1","111111","11141111111111",,,,,"1","5",,"27","4","2",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-09T21:01:00","-1.97","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-09T22:01:00","-1.97","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"300",,,,,,,,,,,,,"333","16","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"VQNW6","2014-05-09T23:00:00","-4.10","110.10",,,"1","6","0","0","3","3","1","1","GB","0","100","4","67","0","98","2","2","10095","2","6","0","290","0","263","1","252","1","302","5","3","2","0","4","7","6","5","2","0","0","0","333","40","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","2","0","0",,,,,,,,,,"4","9","11111111111119111111","5",,,,,,,
"22934","2014-05-09T23:01:00","-1.98","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9HIY9","2014-05-10T00:00:00","-0.30","117.60",,,"1","6","0","0","0","0",,"1",,"0","290","4","26",,,,"1","10120","4","0","0","270","0","260",,"256",,,"5","5","4",,"A","4","3","3","1","5","5","1","333","7","992","114","5","1","2","2","F11111","11AA11111A1111",,,,,"1","1",,"5","7","1",,,,,,,,"4",,,,,,,,,,
"SHIP","2014-05-10T00:00:00","-5.60","113.10",,,"1","5","0","0","3","3",,"2",,"0","110","4","103",,"98","2","2","10129","7","20","0","280","0","240","1","224","1","310","5","3","2",,"2","7","3","4","2","11","4","2","333","53","992","114","5","1","2","2","111111","11111111111111",,,,,"1","2",,"25","6","4",,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T00:01:00","-1.98","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"299",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"ZDKV8","2014-05-10T01:00:00","-6.50","114.10",,,"1","6","0","0","7","3",,"1",,"0","100","3","72",,"98",,"1","10110","1","10","0",,,,,,,,"4","4","4",,"6","0","0","2","2",,,,"333","64","992","114","5","1","2","2","F7111F","111A111AAA11A1",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T01:01:00","-1.99","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"301",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T02:01:00","-1.99","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"304",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"OYXZ2","2014-05-10T03:00:00","-5.30","113.20",,,"1","6","0","0","7","4",,"1",,"0","90","1","60",,"98","2","1","10104","0","2","0",,,,,"279","1","296","5","4","2",,"4","8","5","2","1","0",,,"333","53","992","114","5","1","2","2","171111","1111111A111131",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T03:01:00","-1.99","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"306",,,,,,,,,,,,,"333","16","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T05:01:00","-2.00","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"310",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-10T06:00:00","-4.00","118.00",,,"1","6","0","0","1","2",,"1",,"0","360","4","41",,"97","3","0","10110","7","10","0","320","0","250",,"223","1","300","6","5","2",,"7","3","A","10","0",,,,"333","48","992","114","5","1","2","2","151114","111111111118A1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"OYXZ2","2014-05-10T06:00:00","-5.00","112.50",,,"1","6","0","0","6","4",,"1",,"0","90","1","60",,"98","3","2","10083","8","24","0",,,,,"270","1","296","6","4","2",,"5","4","0","2","1","0",,,"333","52","992","114","5","1","2","2","171111","1111111A111131",,,,,"1","2",,"0",,,,,,,,,,"4",,,,,,,,,,
"ZDKV8","2014-05-10T06:00:00","-5.70","113.20",,,"1","6","0","0","7","3",,"1",,"0","80","4","77",,"98","3","1","10074","8","10","0",,"0","270",,"248",,,"3","3","2",,"4","0","A","3","3",,,,"333","53","992","114","5","1","2","2","F71112","111111111A11A1",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"22934","2014-05-10T06:01:00","-2.01","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"309",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T07:01:00","-2.01","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"312",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T08:01:00","-2.01","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"314",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T09:01:00","-2.02","116.64",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"311",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T10:01:00","-2.02","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"310",,,,,,,,,,,,,"333","26","714","63","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"22934","2014-05-10T11:01:00","-2.02","116.65",,,"1","3","2","5",,,,"3",,,,,,,,,,,,,"3",,,,,,,"309",,,,,,,,,,,,,"333","26","714","63","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9V9129","2014-05-10T12:00:00","-3.40","118.50",,,"1","6","0","0","1","2",,"1",,"0","360","4","36",,"97","3","0","10120","4","0","0","290","0","250",,"235","1","300","2","2","4",,"7","6","A","5","1","20","8","1","333","38","992","114","5","1","2","1","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"SHIP","2014-05-10T12:00:00","-7.30","115.00",,,"1","5","0","0","3","3",,"2",,"0","140","4","77",,"98","2","2","10098","7","7","0","280","0","250",,"239","1","300","5","5","3",,"2","4","3","4","2","14","4","2","333","75","992","114","5","1","2","1","111111","11111111111111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
