"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"9V6346","2015-04-18T16:00:00","-6.30","116.60",,,"1","4","0","0","1","3",,"1","0","50","4","10","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","66","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-18T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","262",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-18T17:00:00","-6.10","116.70",,,"1","4","0","0","1","3",,"1","0","50","4","10","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","66","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"9V6346","2015-04-18T18:00:00","-5.10","116.70",,,"1","4","0","0","1","3",,"1","0","50","4","10","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","56","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-18T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","259",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-18T19:00:00","-5.80","116.80",,,"1","4","0","0","1","3",,"1","0","50","4","10","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","56","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"9V6346","2015-04-18T20:00:00","-5.60","116.90",,,"1","4","0","0","1","3",,"1","0","50","4","10","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","56","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-18T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","255",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-18T21:00:00","-5.50","117.00",,,"1","4","0","0","1","3",,"1","0","50","4","5","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","4","4","4","5","7","2","5","0","16","4","4","333","57","992","114","5","1","2","1","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-18T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","253",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-18T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T01:00:00","-4.90","117.40",,,"1","4","0","0","1","3",,"1","0","10","4","5","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","3","3","2","5","8","8","5","0","16","4","4","333","47","992","114","5","1","2","2","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T02:00:00","-4.80","117.50",,,"1","4","0","0","1","3",,"1","0","10","4","5","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","3","3","2","5","8","8","5","0","16","4","4","333","47","992","114","5","1","2","2","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","311",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T03:00:00","-4.60","117.60",,,"1","4","0","0","1","3",,"1","0","360","4","5","97",,"2","10130","3","0","0","300","0","280",,"274","1","290","3","3","2","5","8","8","5","0","16","4","4","333","47","992","114","5","1","2","2","111111","111A1111111117",,,"1","2",,,,,,,,,,,,"4"
"A8QL5","2015-04-19T03:00:00","-7.00","119.90",,,"1","4","0","0","7","4",,"1","0","350","4","31","97","60","1","10110","0","0","0",,"0","300",,"288","3","300","3","2","1","5","8","5","6","2",,,,"333","79","992","114","5","1","2","2","171111","111111111111A1",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-19T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","317",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T04:00:00","-4.50","117.70",,,"1","4","0","0","1","3",,"1","0","360","4","5","97",,"2","10140","2","10","0","300","0","250",,"231","1","290","3","3","2","5","8","8","5","0","16","4","4","333","47","992","114","5","1","2","2","111131","111A1111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","322",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","283",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V2781","2015-04-19T06:00:00","-3.70","118.30",,,"1","4","0","0","5","3",,"1","0","140","4","26","97","2","0","10110","7","10","3","320","0","270",,"250","1","310","4","4","1","2","8","8","5","1","14","5","1","333","38","992","114","5","1","2","2","131111","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-19T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","313",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","313",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","303",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-19T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T13:00:00","-3.30","118.50",,,"1","4","0","0","8","2",,"1","0","360","4","5","97",,"2","10140","2","10","0","300","0","250",,"231","1","290","3","3","2","5","8","8","5","0","16","4","4","333","38","992","114","5","1","2","1","111131","111A1111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T14:00:00","-3.10","118.50",,,"1","4","0","0","8","2",,"1","0","360","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8","5","0","16","4","4","333","38","992","114","5","1","2","1","111131","111A1111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T15:00:00","-3.00","118.50",,,"1","4","0","0","8","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8","5","0","16","4","0","333","38","992","114","5","1","2","1","111131","111A1111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","262",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T16:00:00","-2.80","118.50",,,"1","4","0","0","8","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8","5","0","16","4","0","333","28","992","114","5","1","2","1","111131","111A1111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","256",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T17:00:00","-2.70","118.50",,,"1","4","0","0","8","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8",,,"16",,,"333","28","992","114","5","1","2","1","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","252",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T18:00:00","-2.50","118.50",,,"1","4","0","0","8","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8",,,"16",,,"333","28","992","114","5","1","2","1","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"9V6346","2015-04-19T19:00:00","-2.40","118.50",,,"1","4","0","0","8","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","290","3","3","2","5","8","8",,,"16",,,"333","28","992","114","5","1","2","1","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"9V6346","2015-04-19T20:00:00","-2.20","118.60",,,"1","4","0","0","1","2",,"1","0","70","4","5","97",,"2","10140","4","0","0","300","0","250",,"231","1","270","3","3","2","5","8","8",,,"16",,,"333","28","992","114","5","1","2","1","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-19T21:00:00","-2.00","118.60",,,"1","4","0","0","1","2",,"1","0","100","4","21","97",,"2","10140","4","0","0","280","0","250",,"239","1","270","4","3","A","5","8","1",,,"16",,,"333","28","992","114","5","1","2","1","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-19T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-19T22:00:00","-4.20","110.50",,,"1","4","0","0","3","3","1","1","0","361","3","0","97","2","2","10092","4","0","0","280","0","260",,"252","1","300","7","3","4","6","0","3","0","0","0",,,"333","40","992","114","5","1","2","1","111111","11111111111331",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-19T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V2781","2015-04-20T00:00:00","-6.80","116.60",,,"1","4","0","0","4","3",,"1","0","50","4","31","97",,"2","10100","2","10","3","270","0","240",,"230","1","320","8","6","2","3","8","9","6","1","5","6","1","333","66","992","114","5","1","2","2","311111","111A1111111111",,,"1","1","5","5","1",,,,,,,,,"4"
"VRKK2","2015-04-20T00:00:00","-7.40","116.40",,,"1","4","0","0","1","3",,"1","0","260","3","10","98","2","2","10090","4","0","0","280","0","260",,"253","0","290","6","6","1","5","4","8",,,,,,"333","76","992","114","5","1","2","2","111111","11111111111AA1",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-20T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","286",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-20T01:00:00","-1.30","118.70",,,"1","4","0","0","1","2",,"1","0","60","4","21","97",,"2","10140","4","0","0","280","0","250",,"239","1","270","4","3","A","5","8","1",,,"16",,,"333","18","992","114","5","1","2","2","111131","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-20T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V6346","2015-04-20T02:00:00","-1.10","118.80",,,"1","4","0","0","1","2",,"1","0","40","4","21","97",,"2","10130","4","0","0","280","0","250",,"239","1","270","4","3","A","5","8","1",,,"16",,,"333","18","992","114","5","1","2","2","111111","111A1111111A71",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-20T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","321",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"A8QL5","2015-04-20T03:00:00","-4.80","112.70",,,"1","4","0","0","6","4",,"1","0","340","4","41","96","60","6","10120","0","0","0","280","0","260",,"253","3","310","6","5","7","3","1","7","6","2",,,,"333","42","992","114","5","1","2","2","111111","111111111111A1",,,"1","6",,,,,,,,,,,,"4"
"MNYF6","2015-04-20T03:00:00","-4.70","111.60",,,"1","4","0","0","3","3","1","1","0","340","3","41","98","2","2","10106","1","10","0","310","0","260",,"239","1","310","5","3","1","5","6","9","0","0","0",,,"333","41","992","114","5","1","2","2","111111","11111111111131",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-20T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","318",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","330",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V2781","2015-04-20T06:00:00","-7.90","116.10",,,"1","4","0","0","5","3",,"1","0","140","4","26","97","2","2","10100","4","0","3","300","0","270",,"260","1","320","7","7","2","2","8","7","5","1","14","5","1","333","76","992","114","5","1","2","2","311111","11111111111111",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-20T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","299",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-20T08:00:00","-5.20","112.50",,,"1","4","0","0","3","3","1","1","0","360","3","51","97","2","2","10072","7","30","0","300","0","265",,"251","1","310","5","2","2","5","4","A","3","1","0",,,"333","52","992","114","5","1","2","2","111211","11111111111131",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-20T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","260",,,,,,,,,,,,"333","86","798","172","7","0",,"2","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MGPU2","2015-04-20T11:00:00","-5.30","112.90",,,"1","4","0","0","2","3","1","1","0","280","4","31","98","1","1","10093","7","10","0","295","0","265",,"253","1","300","2","1","2","4","1","8","3","1","0",,,"333","52","992","114","5","1","2","1","111111","11111111111131",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-20T11:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","260",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","260",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","261",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","253",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","252",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MGPU2","2015-04-20T16:00:00","-6.10","114.00",,,"1","4","0","0","3","3","1","1","0","280","4","10","97","2","0","10108","2","5","0","290","0","260",,"248","1",,"3","2","1","1","4","2","0","0","0",,,"333","64","992","114","5","1","2","1","611111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"2200617","2015-04-20T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-20T19:00:00","-6.90","114.60",,,"1","4","0","0","2","3","1","1","0","360","3","36","97","2","1","10074","7","25","0","290","0","260",,"248","1","310","4","2","3","4","7","A","3","1","0",,,"333","64","992","114","5","1","2","1","111111","11111111111131",,,"1","1","0",,,,,,,,,,,"4"
"2200617","2015-04-20T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-20T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRKK2","2015-04-21T00:00:00","-3.40","118.40",,,"1","4","0","0","1","3",,"1","0","140","3","41","98","1","1","10100","4","0","0","290","0","260",,"249","0","290","4","4","1","5","6","5",,"2",,,,"333","38","992","114","5","1","2","2","111111","111111111113A1",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-21T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","273",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T01:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","321",,,,,,,,,,,,"333","86","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-21T04:00:00","-8.50","115.80",,,"1","4","0","0","5","3","1","1","0",,"3",,"97","2","2","10076","8","10","0","285","0","253",,"239","1","310","7","5","6","3","4","8","1","0","18","5","3","333","85","992","114","5","1","2","2","111611","14111111111411",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-21T05:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","293",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,"333","86","798","172","7","0",,"2","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,"333","86","798","172","7","0",,"2","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-21T08:00:00","-9.30","115.60",,,"1","4","0","0","4","3","1","1","0",,"3",,"98","2","0","10057","7","20","0","310","0","280",,"269","1","300","3","2","2","4","A","A","4","2","22","6","4","333","95","992","114","5","1","2","2","111611","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-21T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","270",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"ONAC","2015-04-21T09:00:00","-6.70","116.50",,,"1","4","0","0","8","2",,"1","0","330","3","46","96","80","6","10150","4","0","3","290","0","250",,"230","1","310","8","8","2","5","7","A",,,,,,"333","66","992","114","5","0",,"2","111131","11111111111AA1",,,"1","6",,,,,,,,,,,,"4"
"2200617","2015-04-21T09:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","268",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-21T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","267",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MNYF6","2015-04-21T11:00:00","-9.90","115.70",,,"1","4","0","0","4","3","1","1","0","10","3","31","97","2","2","10072","3","2","0","290","0","260",,"248","1","300","6","4","1","5","1","3","3","1","16","4","4","333","95","992","114","5","1","2","1","111111","11111111111111",,,"1","2",,,,,,,,,,,,"4"
